200,5,3,,0.618,122104,,5.239,442464
200,5,3,,0.932,41156,,15.141,604656
200,5,3,,0.532,66752,,8.652,495064
200,5,3,,2.857,160156,,68.197,1357184
200,5,3,,0.707,117036,,3.952,260636
200,5,3,,3.538,123864,,48.954,1191508
200,5,3,,2.222,65848,,54.573,864952
200,5,3,,0.967,69492,,5.393,360176
200,5,3,,0.644,72032,,9.459,486180
200,5,3,,1.763,43204,,3.616,391424
200,5,3,,1.552,70396,,15.830,660728
200,5,3,,0.612,71860,,11.893,574948
200,5,3,,2.088,69012,,12.522,661720
200,5,3,,0.540,126076,,4.913,352624
200,5,3,,0.346,71096,,5.378,333772
200,5,3,,1.002,245512,,11.716,658588
200,5,3,,0.929,38336,,11.102,643016
200,5,3,,0.355,39976,,4.712,382828
200,5,3,,1.023,70868,,11.626,441908
200,5,3,,0.734,70304,,18.614,782704
200,5,3,,0.863,69720,,4.979,348608
200,5,3,,0.711,116348,,14.535,572664
200,5,3,,0.716,109588,,60.972,748876
200,5,3,,0.670,110620,,9.181,529388
200,5,3,,0.949,35768,,16.364,827304
200,5,3,,1.412,69376,,18.659,616728
200,5,3,,0.535,38908,,6.367,401112
200,5,3,,2.403,36704,,9.586,314360
200,5,3,,1.128,25196,,13.326,433716
200,5,3,,1.650,39448,TIMEOUT of 1200s,1200.0342860221863,2503944
200,5,3,,0.615,70924,,8.393,440260
200,5,3,,2.173,35844,,6.916,418376
200,5,3,,0.382,68064,,5.169,364816
200,5,3,,0.351,39380,,6.619,384796
200,5,3,,1.039,70908,,21.388,465300
200,5,3,,0.397,37916,,5.270,313120
200,5,3,,2.427,219072,,52.517,936420
200,5,3,,1.421,126584,,38.350,504848
200,5,3,,1.159,39264,,4.710,303956
200,5,3,,0.572,71744,,11.222,580644
200,5,3,,0.693,67168,,10.456,595888
200,5,3,,0.461,39332,,6.760,432560
200,5,3,,0.781,69860,,7.295,431428
200,5,3,,0.905,38628,,5.221,394052
200,5,3,,0.677,124204,,3.366,202276
200,5,3,,0.959,123772,error: OutOfMemory,36.352,7128832
200,5,3,,0.795,128464,,8.804,481340
200,5,3,,2.491,109548,,46.471,892280
